Unit Name;Agricultural Sciences;Baseline for All Items;Biology & Biochemistry;Chemistry;Clinical Medicine;Computer Science;Economics & Business;Engineering;Environment/Ecology;Geosciences;Global Baseline;Immunology;Materials Science;Mathematics;Microbiology;Molecular Biology & Genetics;Multidisciplinary;Neuroscience & Behavior;Pharmacology & Toxicology;Physics;Plant & Animal Science;Psychiatry/Psychology;Social Sciences, general;Space Science
2012_FRANCE;0.01749513698469615;0;0.051524526002484236;0.09081534603576367;0.23786589795870539;0.020940261079472215;0.015104642714851532;0.06093416766270594;0.02546345121751154;0.03917363894162038;0;0.02832266985399236;0.03554102510018983;0.03800182802502988;0.01674517799807823;0.03626754786847594;0.0013124282265813587;0.04199770325060348;0.03292788675619302;0.09329958517893552;0.043157796058028074;0.01758888185802339;0.03163889474794347;0.02388150648011437
2013_FRANCE;0.017409314823107928;0;0.04517465293327362;0.09069637259292432;0.24359605911330048;0.023197492163009405;0.016513658755038064;0.06375951634572324;0.026903269144648453;0.04174876847290641;0;0.0261307657859382;0.0374384236453202;0.03812136139722347;0.016054635020152263;0.03377742946708464;0.0015114196148678907;0.0432154052843708;0.03213166144200627;0.08845723242274967;0.041300940438871475;0.019805194805194805;0.03103448275862069;0.022021943573667713
2014_FRANCE;0.016772352921509845;0;0.04826648538409246;0.09496160747121954;0.2395158863714881;0.023570449454480613;0.016894941547514235;0.06192954497330911;0.027671596215354782;0.04384215042738853;0;0.028451705653564544;0.037300375566972396;0.036263944456208;0.01575821065183716;0.03547269059745239;0.0014153414093234222;0.04082201245946217;0.02859658312066064;0.08790718926569413;0.040565690786907534;0.02043886728109572;0.030858900491468947;0.022723473492995732
2015_FRANCE;0.01739356178608515;0;0.04322429906542056;0.09162988923502942;0.2430122879889235;0.024824766355140186;0.01813992731048806;0.06530157493942541;0.030038508134302526;0.04093111803392177;0;0.027107130494980963;0.037437262028383524;0.03719929041190723;0.0161171685704396;0.03632312218760817;0.0016658013153340256;0.04151523018345448;0.027528989269643474;0.08172161647628938;0.04156931464174455;0.021698684665974386;0.0316610418830045;0.023959415022499136
2016_FRANCE;0.017300384219698085;0;0.04273656805727603;0.09065905225807806;0.2407146906296584;0.022622771840685296;0.01856012093472464;0.06568477188267652;0.031808352054420626;0.04360788595183607;0;0.028197106804677824;0.038442965420227175;0.03667933401918999;0.016271599235759725;0.03494719603602847;0.001427701610363434;0.04233765143085095;0.029561821579289927;0.08262823069978374;0.0415398181780008;0.018707090218144408;0.03211278842721871;0.023452098511411116
2017_FRANCE;0.01724603933635494;0;0.04172730674872136;0.08982701983450456;0.24049856542891596;0.024522849182918208;0.019252359765478812;0.0666971599650713;0.03279762152272444;0.04365046363674165;0;0.026560355939955923;0.04063578527173687;0.03469998752546884;0.016060958875628924;0.03411784273774377;0.0015385255104162336;0.046821073641315644;0.029866106698823235;0.07874547798245249;0.040625389829098926;0.01663270822071604;0.0342114017214853;0.023265000623726557
2018_FRANCE;0.017097002887174164;0;0.040810874680201795;0.0855877608474524;0.24879016100362694;0.023436456481757375;0.020415711981259056;0.06610704121158568;0.036721567499255085;0.04578380100075005;0;0.026744890934684105;0.04003000195218182;0.03368027371644045;0.016388052647261293;0.031789739743339464;0.001397351197509427;0.04134515602042599;0.03071090242173292;0.07486103547833592;0.040204670851870496;0.019172480401121992;0.034646089985307264;0.024278977056726294
2019_FRANCE;0.01780861801242236;0;0.041265527950310556;0.08338509316770186;0.245215450310559;0.02281638198757764;0.022874611801242235;0.07011840062111802;0.03545225155279503;0.044439052795031055;0;0.026979813664596272;0.04147903726708074;0.03544254658385093;0.015828804347826086;0.03373447204968944;0.0014654503105590061;0.042449534161490686;0.028047360248447204;0.06929347826086957;0.04050854037267081;0.019312888198757764;0.039149844720496894;0.022932841614906833
2020_FRANCE;0.019715079192060888;0;0.04146801512753192;0.08066121342521065;0.24460915803342084;0.024350018482886742;0.023629659820099902;0.07120176677440451;0.040415912343724825;0.04561007743855625;0;0.02757267565851208;0.0441409249026094;0.035098528003943016;0.018274361866487208;0.029620010805379942;0.0013459332909964645;0.041458536724074194;0.024482716131294845;0.06767580068813209;0.039515464015241274;0.019392813474498356;0.036823597433248346;0.022937736367686225
2021_FRANCE;0.019858697727706702;0;0.03973558107604317;0.08032588632168544;0.24693344972130538;0.02369586368058776;0.02475972248742919;0.07502477790810806;0.04221791829200651;0.04670067377724433;0;0.027551215254098583;0.04411831564781727;0.034379915800576484;0.017640052010875002;0.026087272793402255;0.0015730561844749357;0.04025387126399156;0.02586904534584504;0.06141284086672668;0.037662420324249615;0.022168271547687243;0.037907926202751484;0.024123225765387307
1980_JAPAN;0.026800194615634123;0;0.11822899772948427;0.24420207590009732;0.11214725916315277;0.006162828413882582;0.002959779435614661;0.0723726889393448;0.0046626662341874795;0.008473889069088551;0;0.01119039896204995;0.02002919234511839;0.015528705806033084;0.016501783976646124;0.03276029841063899;0.0029192345118391177;0.019461563412260786;0.0851037950048654;0.14612390528705807;0.03981511514758352;0.0035679532922478106;0.006771002270515731;0.0042166720726565035
1981_JAPAN;0.024757678383744014;0;0.12647436646035268;0.24563042547393826;0.12059636420257698;0.00642298259955623;0.0032698820506831716;0.06878430456615672;0.010004281988399704;0.008836466970298572;0;0.009848573319319553;0.022733465685702052;0.02222741251119156;0.01790649694421737;0.03110280664876017;0.0027638288761726807;0.03775935225193663;0.04647903772042508;0.14044921951029624;0.03884931293549768;0.0034645178870333607;0.006033710926855853;0.005605512086885437
1982_JAPAN;0.023515599985769683;0;0.12828631399195986;0.24010103525561208;0.13639759507631008;0.0067949766978547795;0.002454729801842826;0.07442456152833613;0.0076487957593653275;0.01348322601302074;0;0.013376498630331923;0.0189974741186097;0.021807961862748585;0.01608025899178199;0.03180476004126792;0.003913337365256679;0.03607385534882066;0.047209078942687395;0.12234515635561564;0.0391689494467964;0.003948913159486285;0.007684371553594934;0.004482550072930378
1983_JAPAN;0.023882949561403508;0;0.12462308114035088;0.22351288377192982;0.12647341008771928;0.008532072368421052;0.003803453947368421;0.06990131578947369;0.004625822368421052;0.013363486842105263;0;0.013020833333333334;0.020730537280701754;0.027035361842105265;0.017132675438596492;0.035807291666666664;0.004317434210526316;0.04238623903508772;0.046463815789473686;0.13617050438596492;0.04286595394736842;0.003152412280701754;0.006373355263157895;0.005825109649122807
1984_JAPAN;0.019901104938648433;0;0.11751419327269398;0.21998046517306635;0.12715951407118004;0.008302301446798119;0.0029302240400463954;0.07365240217324949;0.00604358708259569;0.010713631646419633;0;0.016299371222758072;0.024113301996215128;0.024388010499969477;0.015994139551919907;0.02490690434039436;0.0036322568829741772;0.04181673890482877;0.06620474940479824;0.1144313533972285;0.06492277638727795;0.0031438862096331115;0.007203467431780721;0.0067456199255234725
1985_JAPAN;0.02029149568416584;0;0.11102306494976652;0.20121692373001274;0.13833309749540115;0.006509126927975096;0.002971557945379935;0.07080798075562474;0.006537427479835857;0.01389557096363379;0;0.016612423942266873;0.031130607046837414;0.0224423376255837;0.013188057167114759;0.03877175604924296;0.005094099334937032;0.03863025328993915;0.06599688693929531;0.12106976086033677;0.059997169944813925;0.003565869534455922;0.00594311589075987;0.005971416442620631
1986_JAPAN;0.019458908153953514;0;0.09646250469697783;0.19426700305974556;0.14517687476515112;0.009071877180739707;0.002737667078211391;0.07606420097697139;0.008320360727897365;0.013419936657898975;0;0.012641580331740834;0.034757635943958344;0.020988780932953997;0.015030329056846852;0.03679746631595899;0.002764506951527189;0.05204251435933222;0.06393257823823072;0.11565301411777336;0.061221751033335124;0.003328144291158946;0.007622524021686617;0.00823984110794997
1987_JAPAN;0.021832785688207373;0;0.1016185955944992;0.18753803091152488;0.14292320798344896;0.006644760861628332;0.0019228428866983084;0.048630887185104055;0.006717780211756116;0.011488377753437994;0;0.013751977607399294;0.03519532676159182;0.019447486917366436;0.014944626992819765;0.03427041499330656;0.002726055738103931;0.04515029816234636;0.07684069611780456;0.1471339905074845;0.060021905805038335;0.003237191188998418;0.009078739199221126;0.008884020932213703
1988_JAPAN;0.022881399803282083;0;0.11140446239064036;0.19249883522286068;0.1642594605787648;0.008438163275870995;0.002458973960759952;0.056608168970337006;0.0070921985815602835;0.01177719107521872;0;0.01470207589170161;0.041854325205777296;0.02246725682041725;0.014262048972407723;0.030335973494849098;0.0009835895843039808;0.043407361391520426;0.04640989801729047;0.14218046280478336;0.04692757674587151;0.0038567065279287672;0.009188797432313506;0.006005073251540094
1989_JAPAN;0.023205023205023205;0;0.10781028962847145;0.19658501476683296;0.1684908048544412;0.006973916064825156;0.0034745489290943835;0.0604075149529695;0.006055642419278783;0.011614920705829796;0;0.016454470999925544;0.04400268036631673;0.01928374655647383;0.015387288114560842;0.02551311642220733;0.0011912739185466457;0.033181942272851365;0.04310922492740674;0.1547911547911548;0.044722408358771996;0.003921276648549376;0.00625418807236989;0.007569553024098479
1990_JAPAN;0.0236333696685762;0;0.1090057285989285;0.1962103114780713;0.15875408771482247;0.009416239534290419;0.0035484843565183107;0.05573207783472876;0.0057054062202843425;0.011202078066655843;0;0.01718579678549064;0.04497066122411114;0.01834543219611754;0.013938817635735325;0.02249692696616184;0.0016466822830901965;0.03416285919706844;0.05107034348400863;0.15701463459888212;0.044274879977735;0.004615348934295058;0.008882807245402045;0.008187025999025906
1991_JAPAN;0.02240703236092558;0;0.09751368121687422;0.19117076744085837;0.16264489162752618;0.010341707243504115;0.003231783513595036;0.0686861722756065;0.008661179816434696;0.010858792605679322;0;0.015986555780583445;0.04474942905157926;0.01893825138966691;0.014370664023785926;0.026672986598871032;0.0008833541603826432;0.03531262119188176;0.0417330977722239;0.15986555780583445;0.048153574352566036;0.0036411427586504072;0.006226569569526436;0.007950187443443788
1992_JAPAN;0.020292920424614894;0;0.10461728789209035;0.1757123473541384;0.1784060978529811;0.015723521430281745;0.0028733338654321973;0.06660547529731024;0.007682177348551361;0.010854816824966078;0;0.016860882752015326;0.04489584164737808;0.015743475137680582;0.014366669327160986;0.02605954186287812;0.0011573150291324128;0.03942852582009737;0.04222204485593423;0.14348710990502037;0.05088195386702849;0.009198659110862798;0.005307686168090031;0.007622316226354856
1993_JAPAN;0.01849322653279687;0;0.09783692001033553;0.16254475656121958;0.19925436491823853;0.014672769554464582;0.0025285150049832047;0.06177328263999114;0.007456350817614706;0.01046472998412757;0;0.01712745930382784;0.047192794655051495;0.015411022110664058;0.013823779114835184;0.028699568122254625;0.001052009892584253;0.03949651175667196;0.042541803550994794;0.15781994020154294;0.04579011479827249;0.0034697870141375364;0.004355690081576907;0.008194603373814183
1994_JAPAN;0.017227305193700894;0;0.08839835379748988;0.16290262235978367;0.21295194041019014;0.017261317642257065;0.002227815380429237;0.0702016938199381;0.00688752083262474;0.011428182714873643;0;0.016751130913914492;0.048637801435325326;0.014251215945035884;0.01341791095540968;0.030288085439270772;0.0005952178497330023;0.03828101084997109;0.03964150879221795;0.14664467194993366;0.044386245365803885;0.004217543620965273;0.0053909730961531925;0.008009931634978403
1995_JAPAN;0.017206219729798623;0;0.08845271475911293;0.1512872801427479;0.21914032628090746;0.01612286515421871;0.0024534794799898037;0.0713102217690543;0.006324878919194494;0.011215906194239103;0;0.018401096099923527;0.048273005353046135;0.013079913331633953;0.012936528167218965;0.03272368085648738;0.000987764465969921;0.04824114198317614;0.03831570226867193;0.14075643640071375;0.04459278613306143;0.004906958959979607;0.005544226357379557;0.007726867193474382
1996_JAPAN;0.016939226681112102;0;0.08375913210254309;0.15438560531748238;0.227823082441474;0.015138427301875467;0.002166815513227823;0.06548760669370306;0.006368680731446642;0.010643749176463699;0;0.017920149920208482;0.05835761240355475;0.01373292534734931;0.011639313060919726;0.03242902947161911;0.0008491574308595523;0.04299957542128457;0.033292827547838307;0.14221922902361536;0.041799042501793476;0.009648185292007672;0.004641084579008243;0.00775954204061315
1997_JAPAN;0.016109439275558378;0;0.08377736672096298;0.14876728969382402;0.24092377350155986;0.014025013113939427;0.0030231081416857626;0.06327820877391568;0.006308495071919605;0.011554070842881202;0;0.017227575163579138;0.05734242566466967;0.01365230115126584;0.011774937191132217;0.033599293227685595;0.000634990751221667;0.042061235195052595;0.03261919880732172;0.13878689158223131;0.04520858065762955;0.005024709422710582;0.006750227768421634;0.007550868280831562
1998_JAPAN;0.015920293102084926;0;0.07964100266216821;0.14860697435356757;0.2459210838451198;0.015366772977674688;0.002609452015076834;0.06517040512401487;0.0067872110493160075;0.013574422098632015;0;0.016526529428819946;0.05685442420728011;0.012968185771896993;0.01165028071377738;0.033606578982050134;0.0006984896808033949;0.04119771211681911;0.03725717599304146;0.13060439125965365;0.043438150715622445;0.005113471625504099;0.006602704341179261;0.009884287935897098
1999_JAPAN;0.015011532629057129;0;0.08326430746881093;0.15108381226663947;0.23456475475641303;0.014782154371567291;0.0025486473054426363;0.06296433168096033;0.006104010296535114;0.013609776611063678;0;0.017827787901571242;0.059128617486269165;0.013877384578135156;0.011902182916417111;0.035387967836071;0.0006116753533062327;0.04198896435716743;0.031615969824015905;0.14138620926943024;0.038905101117581845;0.005568794362392161;0.006855861251640691;0.01101015635951219
2000_JAPAN;0.014864782740808265;0;0.08088726830750531;0.15231844424187177;0.2406563354603464;0.016444849589790336;0.002479489516864175;0.059094500151929505;0.0074870859920996655;0.014354299604983288;0;0.01797629899726527;0.05650562139167426;0.013576420540869038;0.01248252810695837;0.035174718930416286;0.0005226374962017624;0.04148283196596779;0.033315101792768156;0.13092676997872987;0.04072926162260711;0.011011850501367366;0.007013065937405044;0.010695837131570952
2001_JAPAN;0.01550072640417621;0;0.08193592868927138;0.14680751520523996;0.22868188421856148;0.015636157691265914;0.002560882519514417;0.06170741917214548;0.00997266750387826;0.01609169929329492;0;0.018455590849769766;0.06266775011696338;0.015340671246706558;0.012065696486173698;0.037994631996257175;0.0005540370835487922;0.04170052448843909;0.03209721504026003;0.1367486641550319;0.04205757060894832;0.005786609539287385;0.006303710817266258;0.009332446873999655
2002_JAPAN;0.016417893191199084;0;0.07982333421974541;0.14139043368674198;0.22696003052340705;0.015897607843590664;0.0027054838075637926;0.05891942514250038;0.008590489183845718;0.019470233897168492;0;0.015446693875663364;0.06148616619070192;0.014452370766900603;0.011654391786428646;0.034893803979604815;0.000693713796811229;0.041195037633973475;0.0436924073024939;0.13310055381484778;0.052086344243909774;0.006116243308552335;0.006532471586639072;0.008474870217710513
2003_JAPAN;0.014981439907532952;0;0.07680766409566783;0.1349329836182178;0.23373491297872814;0.018282246771433017;0.00270066016137278;0.057680766409566785;0.009002200537909266;0.02580630820867323;0;0.01470359421191847;0.06531596612505279;0.01487030162928716;0.01281424348173998;0.03156327102180533;0.0004000978016848563;0.037498055080130696;0.042288114872524395;0.1365889439640801;0.04860076907688546;0.0056235968792371464;0.007035053012958723;0.0087688101535931
2004_JAPAN;0.01623125170439051;0;0.08381783474229615;0.13600218161985275;0.21038451049904555;0.022667030269975456;0.0024979547313880557;0.05419143714207799;0.00981728933733297;0.02277611126261249;0;0.014453231524406873;0.06439050995364058;0.014267793836923916;0.012140714480501772;0.03785110444505045;0.00042541587128442867;0.04128715571311699;0.04316334878647396;0.12754840469048268;0.05698391055358604;0.012904281428961004;0.0076574856831197165;0.008541041723479683
2005_JAPAN;0.016305542126313015;0;0.07516591218740386;0.1398606777128291;0.2164989232189162;0.022458576890959436;0.0032083681272799193;0.05782753922559662;0.009910780995912628;0.022348701270162176;0;0.015426537159934953;0.06220058893332747;0.014448644134839362;0.011954467542741617;0.037467586691864806;0.00045049004526875576;0.04416999956049752;0.04199446226871182;0.12721399375906473;0.05873950687821386;0.00643871137871929;0.0080648705665187;0.007845119324924186
2006_JAPAN;0.014272961193089325;0;0.07433702672898178;0.12691277634826445;0.221026098828966;0.020595494407393795;0.00383342960667962;0.057932048521766526;0.011059181851599013;0.024292390904794414;0;0.015039647114425249;0.06673318279682823;0.0139158745995904;0.011048679304731397;0.035656146615554274;0.0003255789528960773;0.05575802132017014;0.043501549125662974;0.12146195452397206;0.058625216615029146;0.007068214041905162;0.008318017119151394;0.008286509478548547
2007_JAPAN;0.015286086740158161;0;0.07465625236647663;0.13304196371582808;0.22479093869338035;0.013111632787736513;0.004370544262578838;0.057704166080681976;0.011640360461719875;0.023561993574001752;0;0.017914904205026127;0.05177580406114435;0.01621645012278633;0.013403723617166286;0.036262535564763027;0.0005625453011240088;0.05316053095621883;0.04569598753745795;0.12438742062161255;0.05478325778638424;0.008762724882893213;0.009346906541752761;0.00956327011910815
2008_JAPAN;0.018006664388243335;0;0.07353255297334245;0.13185663021189337;0.22761449077238552;0.01372394053315106;0.00488080997949419;0.05512004442925496;0.012559808612440191;0.02618762816131237;0;0.01646872863978127;0.056818181818181816;0.01665029049897471;0.012570488721804511;0.03832023239917977;0.00046992481203007516;0.05612397470950103;0.04577494873547505;0.1150674982911825;0.04359620642515379;0.013243335611756665;0.011160714285714286;0.010252904989747095
2009_JAPAN;0.017212829464313965;0;0.08239376456814994;0.12361174100598019;0.24528281986647402;0.0140592534778986;0.005484479976374548;0.056437408372269626;0.013732294094691656;0.025724320504572157;0;0.016337422083469565;0.054053768997922226;0.017550335924398554;0.011654519949795914;0.03559638446204634;0.0005589950745150981;0.05909527174543575;0.0418613481273665;0.10635672323415565;0.04348559796652358;0.007583348275025576;0.011443578412243046;0.010483794416377501
2010_JAPAN;0.01770767970901975;0;0.08766630861348336;0.1160305018771204;0.2512044412775054;0.014081061822667957;0.0057111255277739375;0.053250662043881014;0.012985631786614483;0.024886468780243972;0;0.01635700383932275;0.05088963808267838;0.017271634743212055;0.011688132132259882;0.0354153594180395;0.00037223350739681155;0.05799398045242324;0.04324289831644102;0.10769247131143182;0.04112648494581344;0.011326533867931551;0.012475140119327427;0.01062460782541185
2011_JAPAN;0.017139430158663357;0;0.06179243297841;0.12259585034299904;0.2662556289718446;0.013783089937292202;0.00540802154791465;0.05624763267539245;0.013067631833677033;0.024272968309414587;0;0.017128908715963134;0.05014519590926308;0.01790749547577964;0.012836160094272126;0.035425697571651024;0.0005365935777113757;0.05637388998779513;0.04236984975379824;0.10738184419847649;0.0438112874037288;0.009827027482008333;0.0143302049577038;0.011363158116240899
2012_JAPAN;0.017126828619104653;0;0.06528259779081313;0.1155267549112947;0.2934492183900986;0.013738316800262072;0.005978522363154284;0.050878863261775334;0.013922586325153814;0.023330569290459957;0;0.018242682964282424;0.04712181239314927;0.01797651587277213;0.012919341134076555;0.03810284286928125;0.001054431170213855;0.0440097048616443;0.03991482653071671;0.09939293428743999;0.042822190145675294;0.014383260137383167;0.013185508225586848;0.011639691655661682
2013_JAPAN;0.01736888050491165;0;0.07252586267446644;0.11597314897502534;0.2887488586307583;0.013766669007936907;0.0061909874474468446;0.051745416963506284;0.013786737038560721;0.024924494034777898;0;0.01728860838241639;0.047721776823431435;0.017649832933645058;0.012984015813608132;0.035660890418518776;0.0010636056230621809;0.04407942926520906;0.04060765996728911;0.09858420043948987;0.04212279627938712;0.01208095443553647;0.013997451360110776;0.011127722980905268
2014_JAPAN;0.0158461352364824;0;0.06373734930043143;0.12109390750372968;0.30263900649167375;0.013215192935768718;0.006189266561832184;0.04970565702995847;0.013991371315672754;0.02494859078262973;0;0.017005362686988428;0.051338655699366964;0.017630337486391676;0.011783799040361276;0.036611426958590376;0.001330591508406919;0.043990161687028746;0.03680295149389137;0.09406878754888916;0.0391919680658038;0.014122414418773436;0.012751501955566309;0.012005564291762428
2015_JAPAN;0.016445634309459084;0;0.05791633503199198;0.11738316984174565;0.30433209637906616;0.014047527986520989;0.00653277239696929;0.05246891247945588;0.016114861023536587;0.024239479859007887;0;0.016931457573157747;0.050432589437995515;0.01887475062795241;0.012259284909502496;0.03759445127812865;0.0016021831036870885;0.04050939086032064;0.04121228409290595;0.0902700970612861;0.042421673919560074;0.011391005033955945;0.014905471196882462;0.012114571596911405
2016_JAPAN;0.014922343890440615;0;0.0540258434893543;0.10962703805004398;0.2930829523818728;0.014158830181020403;0.006127439136359682;0.05260512810600276;0.01622708250780427;0.025224946602363994;0;0.019532420338458863;0.050836482424687586;0.01617875885530932;0.011964936357749664;0.03795339666953387;0.0015270274188404257;0.04144236437966927;0.036996588350133856;0.08905082681769419;0.040736839053243;0.0401569552233036;0.015212285805410316;0.012409513960703205
2017_JAPAN;0.015387300386864073;0;0.055246904602615936;0.11542899250511456;0.2984767833076393;0.014378932875689617;0.006476822091005168;0.05471363332266791;0.017181031055780175;0.026004246778556676;0;0.016162967703152117;0.0528132483977622;0.018402707078933846;0.01110173846437263;0.03854096977806219;0.0014931595838544847;0.054519716493595896;0.03791074008357816;0.08645781824175611;0.0404413547029679;0.010616946391692602;0.01498007504581285;0.013263911108525553
2018_JAPAN;0.01661233874765682;0;0.05092665269223311;0.10794788213457933;0.3457748884969481;0.014285318533977265;0.006750205461110137;0.05564533256997221;0.0191702141412649;0.025809609116009345;0;0.016972472828345322;0.05160074981762441;0.01736030953062525;0.010785554006260793;0.03076837838087411;0.0015144099803311387;0.03684448671659295;0.028422889752800273;0.08358804354852115;0.03988254088445237;0.011044111807780742;0.015153334010508527;0.01314027684153177
2019_JAPAN;0.017601339667631374;0;0.052385372868090065;0.1097216913303846;0.3110631791623437;0.014352281621434683;0.008190902637470649;0.06185041591583392;0.02062287264056499;0.02711188773002785;0;0.017228198547479933;0.05790968164691749;0.01830211689328164;0.010957607528349624;0.02856804819891152;0.0014834634776752398;0.045787145743460926;0.02869546223993884;0.08019803782376818;0.04142776533974044;0.015599119022916325;0.016891461439050584;0.014051948524727425
2020_JAPAN;0.019051287103881914;0;0.05353528115651255;0.1091843863640435;0.2965086075631908;0.015459577593465059;0.00869713200652061;0.06618239793633449;0.02600182720384071;0.027354316321229602;0;0.017448005302473892;0.06175769843971123;0.01982157891908353;0.012826254411264174;0.02870680543861849;0.0015226698672590152;0.039123658706984574;0.03039965605574763;0.0789638679397381;0.04130018092900776;0.013068090213711194;0.01855865861741576;0.014528061909965426
2021_JAPAN;0.01950515638925434;0;0.05071510418877053;0.10683699019649451;0.30279675762848535;0.016313712175868945;0.008632177566523788;0.06980435428425923;0.029707592411832108;0.028672070619191106;0;0.018265925391503627;0.061172176717735435;0.01807070406994016;0.013444807537240588;0.0275686457581802;0.0018503586130798285;0.035750965496753384;0.02913041633068794;0.06976191486652804;0.04045325298136909;0.014845308322369816;0.021822348597377243;0.014879259856554769
1980_UNITED KINGDOM;0.02387646619514124;0;0.0888722927557879;0.07584676887932171;0.2829372226859377;0.009928392566884856;0.025963185871809517;0.050806132759302375;0.011707595659623073;0.022514607037736677;0;0.013948073628256381;0.014892588850327286;0.014365417563590036;0.015200105434257347;0.023788604314018365;0.01054342573474498;0.02080130035584062;0.03362913499978035;0.0481263453850547;0.05917497693625621;0.036001405790097966;0.10407239819004525;0.013003558406185476
1981_UNITED KINGDOM;0.022780361757105943;0;0.08132299741602067;0.07044961240310077;0.299328165374677;0.009674418604651163;0.025281653746770025;0.04729715762273902;0.013209302325581396;0.024992248062015505;0;0.01387080103359173;0.015565891472868217;0.017405684754521963;0.012258397932816538;0.0201343669250646;0.010191214470284237;0.02116795865633075;0.03929715762273902;0.047193798449612405;0.05767441860465116;0.0376640826873385;0.10137467700258398;0.0118656330749354
1982_UNITED KINGDOM;0.022972550246343943;0;0.08643544224603113;0.0720262766872605;0.29659028701024476;0.013079690310471574;0.022718385860639713;0.04549542504105732;0.013118792523656839;0.025983420661609448;0;0.014663329944474857;0.013412059122546336;0.016540236177367638;0.016442480644404473;0.024908109799014623;0.00783999374364589;0.02144756393211856;0.02930710878235708;0.04557362946742786;0.05487995620552123;0.04516305622898256;0.099925705794948;0.011476499569875655
1983_UNITED KINGDOM;0.02395750523957505;0;0.08283948832839488;0.06777119317771194;0.29905326299053264;0.011454795114547951;0.022873455228734553;0.04764399797643998;0.011472862614728626;0.0263785502637855;0;0.015411577654115776;0.013604827636048276;0.017290597672905975;0.014598540145985401;0.022927657729276577;0.0177061501770615;0.024336922743369228;0.02954036279540363;0.04473513044735131;0.055394955553949556;0.03884512538845125;0.10034689600346897;0.011816145118161451
1984_UNITED KINGDOM;0.021589492202845575;0;0.08543563291031138;0.0654516883871078;0.30133055493876715;0.01262233760910038;0.019710659811775156;0.04586059063658258;0.01332262968213572;0.02526175551266504;0;0.014945257656241993;0.014262045877670932;0.017814747126240458;0.0139204399883854;0.024681025500879635;0.019147010094454027;0.02445898167284404;0.02773839820998514;0.04324730558354826;0.05576716142586298;0.039626283157121626;0.10120074470083865;0.012605257314636104
1985_UNITED KINGDOM;0.021634775651710115;0;0.08585572371491433;0.061370758050536704;0.31572104806987134;0.012800853390226016;0.02046803120208014;0.046086405760384024;0.01163410894059604;0.02353490232682179;0;0.0162010800720048;0.014817654510300687;0.015484365624374958;0.011734115607707181;0.0256517101140076;0.01748449896659777;0.02425161677445163;0.030968731248749916;0.03958597239815988;0.052153476898459894;0.04015267684512301;0.1007567171144743;0.011650776718447897
1986_UNITED KINGDOM;0.02118521378245343;0;0.09666055400057909;0.059341118939613295;0.3146575298394621;0.012788340893736126;0.01968921918733713;0.04378599234308143;0.01167840941994016;0.02324421709616189;0;0.014654312646784415;0.014847344207444584;0.013045716307949684;0.012289676028697358;0.02787697455200592;0.014461281086124248;0.027667857027957404;0.03045072869414149;0.041147894347392466;0.05276195991377924;0.0424186854550719;0.09542193481967635;0.009925039410610301
1987_UNITED KINGDOM;0.02065749235474006;0;0.09019877675840979;0.06053516819571866;0.3208868501529052;0.01025993883792049;0.01897553516819572;0.043226299694189604;0.011406727828746178;0.021666666666666667;0;0.015565749235474007;0.013792048929663608;0.013180428134556575;0.014021406727828745;0.0290519877675841;0.0141131498470948;0.02460244648318043;0.030015290519877676;0.04703363914373088;0.05045871559633028;0.04053516819571865;0.09906727828746177;0.010749235474006117
1988_UNITED KINGDOM;0.01871531281533804;0;0.08192482341069626;0.06514883955600403;0.3214398335015136;0.01303922805247225;0.019677093844601413;0.04244450050454087;0.01275542381432896;0.0227989404641776;0;0.019519424823410698;0.01609800706357215;0.013338799192734611;0.01303922805247225;0.025274344096871848;0.013827573158425832;0.026409561049445005;0.03823473763874874;0.0509901614530777;0.04739530776992936;0.0319752774974773;0.09535822401614531;0.010595358224016145
1989_UNITED KINGDOM;0.014627816444496873;0;0.0855086873725543;0.0650162624917845;0.3113466691383407;0.012083115657493386;0.019767774987782066;0.04157468106978547;0.013448153828005191;0.021469859620148638;0;0.020273344680564215;0.01858811237129038;0.013532415443468882;0.0141559513979002;0.027334468056421576;0.013582972412747097;0.026070543824466202;0.0313453209524933;0.05910109708623334;0.05102883432481167;0.03249127892279951;0.09567063819747552;0.011982001718936956
1990_UNITED KINGDOM;0.016496490108487555;0;0.08709317166560307;0.06493299298021697;0.2996011486917677;0.013959795788130185;0.020644543714103382;0.04345883854499043;0.012890874282067645;0.022223994894703256;0;0.0200382897255903;0.01664007657945118;0.012795149968091895;0.015092533503509892;0.025255264837268667;0.011056158264199107;0.027153797064454373;0.037125079770261644;0.06040204211869815;0.049058710912571794;0.034492661135928526;0.09706445437141034;0.012523931078493937
1991_UNITED KINGDOM;0.01485688970460263;0;0.07572425359555718;0.06811385535496733;0.2963466924038416;0.015331550717529232;0.021549609986867713;0.042703669129629925;0.012894957517839343;0.022941948958119077;0;0.022941948958119077;0.019698432036453967;0.01463538123190355;0.014002499881334746;0.03194468616996029;0.01192981345822192;0.028368906539246556;0.02759362688479977;0.06382608420486369;0.05069379618056105;0.033732575985317155;0.09708399917725424;0.013084821923009984
